sales_period,posted_date,store,country,artists,label,album_type,album_id,album_name,upc,release_date,song_id,song_name,track_num,tunecore_isrc,optional_isrc,distribution_type,units_sold,rev_per_unit,amount_earned
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,18,0.0000400555555555555556,0.000721000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,19,0.0000400526315789473684,0.000761000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,12,0.0000400000000000000000,0.000480000000000000
2014-10-01,2015-02-09,"Amazon Cloud",GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,6,0.0001071666666666666667,0.000643000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,72,0.0003108055555555555556,0.022378000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,84,0.0003108095238095238095,0.026108000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,56,0.0003108035714285714286,0.017405000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,61,0.0003108032786885245902,0.018959000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,176,0.0003108068181818181818,0.054702000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,52,0.0003108076923076923077,0.016162000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,57,0.0003108070175438596491,0.017716000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,44,0.0003107954545454545455,0.013675000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,72,0.0003108055555555555556,0.022378000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,8,0.0003107500000000000000,0.002486000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,1,0.0003110000000000000000,0.000311000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,2,0.0003110000000000000000,0.000622000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0003110000000000000000,0.000311000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,1,0.0003110000000000000000,0.000311000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,1,0.0003110000000000000000,0.000311000000000000
2014-10-01,2015-02-09,"Amazon Cloud",US,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,1,0.0003110000000000000000,0.000311000000000000
2014-10-01,2015-02-23,Deezer,AE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,1,0.0088090000000000000000,0.008809000000000000
2014-10-01,2015-02-23,Deezer,AE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,3,0.0087710000000000000000,0.026313000000000000
2014-10-01,2015-02-23,Deezer,AE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,2,0.0087520000000000000000,0.017504000000000000
2014-10-01,2015-02-23,Deezer,AE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,3,0.0087710000000000000000,0.026313000000000000
2014-10-01,2015-02-23,Deezer,AE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,3,0.0087710000000000000000,0.026313000000000000
2014-10-01,2015-02-23,Deezer,AE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,1,0.0088090000000000000000,0.008809000000000000
2014-10-01,2015-02-23,Deezer,AT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,2,0.0378880000000000000000,0.075776000000000000
2014-10-01,2015-02-23,Deezer,AT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,1,0.0378320000000000000000,0.037832000000000000
2014-10-01,2015-02-23,Deezer,AT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,1,0.0378320000000000000000,0.037832000000000000
2014-10-01,2015-02-23,Deezer,AT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,1,0.0378320000000000000000,0.037832000000000000
2014-10-01,2015-02-23,Deezer,AT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,2,0.0378880000000000000000,0.075776000000000000
2014-10-01,2015-02-23,Deezer,AT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,9,0.0378692222222222222222,0.340823000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,6,0.0086015000000000000000,0.051609000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,2,0.0085825000000000000000,0.017165000000000000
2014-10-01,2015-02-23,Deezer,AU,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,1,0.0085830000000000000000,0.008583000000000000
2014-10-01,2015-02-23,Deezer,BE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,2,0.0000565000000000000000,0.000113000000000000
2014-10-01,2015-02-23,Deezer,BE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2014-10-01,2015-02-23,Deezer,BE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,3,0.0097496666666666666667,0.029249000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,4,0.0053360000000000000000,0.021344000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,15,0.0042386666666666666667,0.063580000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,2,0.0042350000000000000000,0.008470000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,21,0.0056787619047619047619,0.119254000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,13,0.0042392307692307692308,0.055110000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,7,0.0042430000000000000000,0.029701000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,1,0.0042910000000000000000,0.004291000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,10,0.0046753000000000000000,0.046753000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,6,0.0042348333333333333333,0.025409000000000000
2014-10-01,2015-02-23,Deezer,BR,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,2,0.0042350000000000000000,0.008470000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,5,0.0052174000000000000000,0.026087000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,3,0.0022210000000000000000,0.006663000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,3,0.0022210000000000000000,0.006663000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,1,0.0001130000000000000000,0.000113000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,11,0.0059031818181818181818,0.064935000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,1,0.0001130000000000000000,0.000113000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,1,0.0001130000000000000000,0.000113000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,1,0.0064370000000000000000,0.006437000000000000
2014-10-01,2015-02-23,Deezer,CA,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,2,0.0032750000000000000000,0.006550000000000000
2014-10-01,2015-02-23,Deezer,CO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,2,0.0072840000000000000000,0.014568000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,3,0.0032373333333333333333,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,3,0.0032373333333333333333,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,3,0.0032373333333333333333,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,2,0.0048560000000000000000,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,9,0.0011167777777777777778,0.010051000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,2,0.0048560000000000000000,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,2,0.0048560000000000000000,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,2,0.0048560000000000000000,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,2,0.0048560000000000000000,0.009712000000000000
2014-10-01,2015-02-23,Deezer,CZ,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0000000000000000000000,0.000000000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,5,0.0006776000000000000000,0.003388000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,16,0.0006775625000000000000,0.010841000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,20,0.0006776000000000000000,0.013552000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,5,0.0006776000000000000000,0.003388000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,4,0.0006775000000000000000,0.002710000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,3,0.0006776666666666666667,0.002033000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,15,0.0006776000000000000000,0.010164000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,4,0.0029080000000000000000,0.011632000000000000
2014-10-01,2015-02-23,Deezer,DE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,3,0.0006776666666666666667,0.002033000000000000
2014-10-01,2015-02-23,Deezer,DK,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,1,0.0073400000000000000000,0.007340000000000000
2014-10-01,2015-02-23,Deezer,ES,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,1,0.0103900000000000000000,0.010390000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,575,0.0072536608695652173913,4.170855000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,1541,0.0070990201168072680078,10.939590000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,99,0.0065706060606060606061,0.650490000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,61,0.0066119016393442622951,0.403326000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,40,0.0060520750000000000000,0.242083000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,44,0.0060996136363636363636,0.268383000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,55,0.0048608545454545454545,0.267347000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,39,0.0057098461538461538462,0.222684000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219602,"Amaranthine (Instrumental)",7,TCABR1319602,,Streaming,33,0.0060086969696969696970,0.198287000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,41,0.0067525365853658536585,0.276854000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,44,0.0064882045454545454545,0.285481000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Single,1288058,Panther,859713698635,2014-11-14,5169020,Panther,1,TCACB1469020,,Streaming,2855,0.0072464970227670753065,20.688749000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Single,1299968,Pirouette,859713824744,2014-12-05,5234177,Pirouette,1,TCACC1434177,,Streaming,1288,0.0068633944099378881988,8.840052000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Single,1301136,Death,859713837034,2014-12-08,5240052,Death,1,TCACC1440052,,Streaming,401,0.0074619551122194513716,2.992244000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Single,1301771,Ghosts,859713843585,2014-12-08,5242283,Ghosts,1,TCACC1442283,,Streaming,637,0.0071696546310832025118,4.567070000000000000
2014-12-01,2015-03-09,Spotify,GB,"Made in Heights",HEIGHTS,Single,1301776,Murakami,859713843639,2014-12-08,5242305,Murakami,1,TCACC1442305,,Streaming,471,0.0064433418259023354565,3.034814000000000000
2015-06-01,2015-09-14,Spotify,PA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5553997,Cry,9,TCACF1553997,,Streaming,3,0.0017513333333333333333,0.005254000000000000
2015-06-01,2015-09-14,Spotify,PA,"Made In Heights",HEIGHTS,Album,1385128,"Without My Enemy What Would I Do",859714714778,2015-04-28,5554101,"Slow Burn",10,TCACF1554101,TCACF1554022,Streaming,57,0.0031060350877192982456,0.177044000000000000
